73
32
20
22
22
17
19
33
21
23
17
17
22
25
20
16
19
19
17
18
17
21
19
17
34
21
36
31
37
36
50
21
45
39
29
38
33
46
42
40
52
48
65
34
39
42
42
56
74
29
37
40
29
41
39
57
108
64
107
78
84
